id,iep,ell,grade,expected_small,expected_1,week,days_absent,whole_group,small_group,one_one,num_complete,percent_complete,lexia_min,dreambox_min
590,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
590,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
590,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-08-24,0,2,2,0,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-08-31,0,4,3,1,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-09-07,0,3,2,0,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-09-14,0,4,2,0,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-09-21,0,4,1,1,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-10-05,0,4,1,2,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-10-12,0,3,1,0,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-10-19,0,4,2,1,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
573,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-08-24,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-08-31,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-09-07,0,3,1,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-09-14,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-10-12,0,3,1,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-10-19,0,4,2,1,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
536,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-08-24,1,2,2,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-08-31,2,2,1,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-09-07,1,2,0,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-09-14,0,4,4,0,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-09-21,0,4,0,0,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-09-28,2,2,0,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-10-05,1,3,2,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-10-12,1,2,0,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-10-19,1,3,0,1,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
564,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-08-19,1,1,0,0,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-08-24,0,4,2,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-08-31,0,4,2,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-09-07,0,3,1,0,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-09-14,0,4,2,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-09-28,0,4,1,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-10-12,0,3,2,0,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-10-19,0,4,0,0,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
684,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-08-19,1,1,0,0,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-08-24,0,3,1,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-08-31,0,4,2,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-09-07,0,3,1,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-09-14,1,3,2,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-09-21,1,3,2,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-09-28,1,3,1,0,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-10-05,2,2,2,0,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-10-12,2,1,0,0,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-10-19,0,4,2,1,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
606,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-08-19,1,1,0,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-08-24,0,4,0,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-08-31,0,4,0,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-09-07,1,2,1,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-09-14,2,2,2,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-09-21,0,2,2,2,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-09-28,2,2,2,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-10-05,1,1,1,2,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-10-12,1,1,2,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-10-19,2,2,1,0,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
504,Y,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-08-19,1,1,0,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-08-24,2,2,0,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-08-31,0,4,0,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-09-07,0,3,1,1,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-09-14,1,3,2,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-09-28,0,4,3,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-10-05,1,3,2,1,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-10-12,1,2,2,1,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-10-19,2,2,0,0,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
532,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-08-19,2,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-08-24,3,1,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-08-31,2,2,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-09-07,3,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-09-14,3,1,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-09-21,4,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-09-28,4,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-10-05,3,1,1,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-10-12,3,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-10-19,4,0,0,0,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
539,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-08-24,1,3,0,0,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-08-31,0,4,0,0,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-09-07,0,3,1,0,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-09-14,0,4,3,1,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-09-28,1,3,3,1,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-10-12,3,0,0,0,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-10-19,1,3,2,1,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
543,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-08-24,1,3,0,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-08-31,2,2,0,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-09-07,0,3,1,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-09-14,0,4,2,1,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-09-21,0,4,4,1,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-09-28,1,3,2,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-10-05,1,3,2,1,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-10-12,1,2,2,1,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-10-19,0,3,4,0,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
549,Y,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-08-19,1,1,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-08-24,3,1,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-08-31,4,0,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-09-07,3,0,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-09-14,4,0,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-09-21,3,1,0,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-09-28,3,1,1,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-10-05,0,1,4,1,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-10-12,1,2,2,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-10-19,3,1,1,0,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
562,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-08-19,2,0,0,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-08-24,0,4,0,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-08-31,0,4,0,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-09-07,0,3,0,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-09-14,0,4,2,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-09-21,0,3,2,1,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-09-28,0,4,3,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-10-05,0,4,2,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-10-12,1,2,2,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-10-19,0,4,3,0,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
587,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-08-24,0,4,0,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-08-31,0,4,0,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-09-07,0,3,0,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-09-14,0,4,2,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-10-05,0,4,2,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-10-12,1,2,2,0,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-10-19,0,4,2,1,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
607,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-08-19,0,2,1,0,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-08-24,1,3,2,0,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-08-31,1,3,2,0,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-09-07,2,1,1,1,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-09-14,1,3,2,1,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-09-21,1,3,1,1,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-09-28,1,3,2,0,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-10-12,0,3,2,1,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-10-19,3,1,0,0,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
535,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-08-19,0,2,2,0,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-08-24,1,3,2,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-08-31,0,4,2,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-09-07,1,2,1,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-09-14,0,4,2,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-10-05,1,3,1,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-10-12,0,3,1,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-10-19,0,4,3,1,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
569,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-08-19,0,2,2,0,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-08-24,0,4,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-08-31,1,3,0,0,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-09-07,0,3,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-09-14,0,4,1,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-09-21,0,4,2,0,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-10-12,0,3,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-10-19,0,4,2,1,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
584,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-08-19,0,2,2,0,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-08-24,0,4,2,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-08-31,1,3,2,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-09-07,0,3,1,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-09-14,1,3,1,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-09-21,0,4,2,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-10-12,0,3,1,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-10-19,0,4,3,1,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA
598,N,,PK,NA,NA,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-08-19,0,2,0,0,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-08-24,0,4,3,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-08-31,0,4,3,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-09-07,0,3,3,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-09-14,0,4,3,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-09-21,0,4,1,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-09-28,0,4,2,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-10-05,0,4,2,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-10-12,0,3,2,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-10-19,2,2,1,1,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA
678,N,,PK,NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA
